image_path,text-representation_start-position
images/1473/nqueens.jpg,"0;0;0;0;0;0;Q;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0"
images/0678/nqueens.jpg,"0;0;0;0;0;Q;0;0;0;0
0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0
0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0
0;0;0;0;Q;0;0;0;0;0"
images/1621/nqueens.jpg,"0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;0;Q;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0"
images/1089/nqueens.jpg,"0;0;0;0;0;0;Q;0;0;0
0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0
Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0"
images/1987/nqueens.jpg,"0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0"
images/1847/nqueens.jpg,"0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;Q;0;0;0;0;0;0;0;0"
images/0987/nqueens.jpg,"0;0;0;Q;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0
0;0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0"
images/1512/nqueens.jpg,"0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;0;0;Q;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0"
images/0111/nqueens.jpg,"0;0;0;0;0;Q;0;0;0
0;0;0;Q;0;0;0;0;0
0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0"
images/1487/nqueens.jpg,"0;0;0;0;0;Q;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0"
images/1453/nqueens.jpg,"0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0"
images/0383/nqueens.jpg,"0;0;0;0;0;Q;0;0;0
0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0
0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0
Q;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0"
images/1395/nqueens.jpg,"0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0"
images/1054/nqueens.jpg,"0;0;0;0;0;0;Q;0;0;0
0;0;0;0;Q;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0
0;0;0;0;0;Q;0;0;0;0
0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0"
images/0755/nqueens.jpg,"0;0;0;0;Q;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0
0;0;0;0;0;Q;0;0;0;0"
images/0324/nqueens.jpg,"0;0;Q;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0
0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;Q;0;0
0;0;0;0;Q;0;0;0;0"
images/1623/nqueens.jpg,"0;0;0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;Q;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0"
images/0787/nqueens.jpg,"0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0
0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0"
images/0368/nqueens.jpg,"Q;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0
0;0;0;0;Q;0;0;0;0
0;Q;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0"
images/1819/nqueens.jpg,"0;0;0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0"
images/0069/nqueens.jpg,"0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0
0;0;0;Q;0;0;0;0
0;Q;0;0;0;0;0;0
0;0;0;0;Q;0;0;0"
images/0857/nqueens.jpg,"0;0;0;0;0;0;Q;0;0;0
0;0;0;Q;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0
0;0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0"
images/1483/nqueens.jpg,"0;0;0;0;0;0;0;0;Q;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0"
images/1555/nqueens.jpg,"0;0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0"
images/1691/nqueens.jpg,"Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0"
images/1474/nqueens.jpg,"0;0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;0;0;Q;0;0;0;0;0;0"
images/1798/nqueens.jpg,"0;0;0;0;0;Q;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;Q;0;0;0;0;0;0;0;0;0"
images/0478/nqueens.jpg,"0;0;0;0;0;0;Q;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0
0;0;Q;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0
0;0;0;0;Q;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0"
images/0281/nqueens.jpg,"0;0;0;Q;0;0;0;0;0
0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0
0;0;0;0;Q;0;0;0;0
Q;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0"
images/1647/nqueens.jpg,"0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0"
images/1556/nqueens.jpg,"0;0;0;0;0;Q;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0"
images/1729/nqueens.jpg,"0;0;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0"
images/0210/nqueens.jpg,"0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0
0;Q;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0
Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0
0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0"
images/0297/nqueens.jpg,"0;0;0;Q;0;0;0;0;0
0;0;0;0;0;Q;0;0;0
Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0
0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0"
images/1884/nqueens.jpg,"0;0;0;Q;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0"
images/1833/nqueens.jpg,"0;0;0;0;0;Q;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0"
images/0651/nqueens.jpg,"0;0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0
0;0;0;0;0;0;0;Q;0;0
Q;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0
0;0;0;0;Q;0;0;0;0;0"
images/1233/nqueens.jpg,"0;0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;Q;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0"
images/1502/nqueens.jpg,"0;0;0;0;0;0;Q;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;0;Q;0;0;0;0;0;0;0"
images/1931/nqueens.jpg,"0;0;0;0;0;0;Q;0;0;0;0
Q;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;Q;0;0;0;0;0
0;0;0;0;0;0;0;Q;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;Q;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;Q;0;0
0;0;Q;0;0;0;0;0;0;0;0
0;0;0;0;Q;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;Q;0;0;0;0;0;0;0;0;0"
