image_path,text_representation_start-position
images/1741/maze_1741.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;0;0;1;0;0;0;1
1;0;1;0;1;1;1;1;1;0;1;0;1;0;1
1;0;1;0;0;0;1;0;0;0;1;0;1;0;1
1;0;1;1;1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;1;0;0;0;0;0;0;0;1;0;1
1;1;1;0;1;1;1;1;1;1;1;1;1;0;1
1;0;1;0;0;0;0;0;0;0;1;0;0;0;1
1;0;1;1;1;1;1;1;1;0;1;0;1;0;1
1;0;1;0;0;0;0;0;1;0;1;0;1;0;1
1;0;1;0;1;0;1;1;1;0;1;0;1;0;1
1;0;0;0;1;0;0;0;0;0;0;0;1;0;1
1;1;1;1;1;1;1;1;1;1;1;1;1;E;1"
images/1244/maze_1244.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;0;0;1
1;0;1;1;1;0;1;1;1;0;1
1;0;1;0;0;0;1;0;0;0;1
1;0;1;0;1;1;1;0;1;1;1
1;0;1;0;0;0;1;0;1;0;1
1;0;1;1;1;0;1;0;1;0;1
1;0;0;0;0;0;1;0;0;0;1
1;1;1;1;1;1;1;1;1;E;1"
images/1696/maze_1696.jpg,"1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;1
1;0;1;0;1;1;1;0;1
1;0;1;0;1;0;0;0;1
1;0;1;0;1;0;1;1;1
1;0;1;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1"
images/1182/maze_1182.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;0;0;1
1;0;1;0;1;1;1;1;1;0;1
1;0;1;0;0;0;0;0;1;0;1
1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;1;0;0;0;1;0;1
1;1;1;0;1;1;1;1;1;0;1
1;0;1;0;1;0;0;0;1;0;1
1;0;1;0;1;0;1;0;1;0;1
1;0;1;0;1;0;1;0;1;0;1
1;0;1;0;1;0;1;0;1;0;1
1;0;0;0;0;0;1;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1"
images/0361/maze_0361.jpg,"1;1;1;1;1;1;1
S;0;1;0;0;0;1
1;0;1;1;1;0;1
1;0;1;0;0;0;1
1;0;1;0;1;0;1
1;0;0;0;1;0;1
1;1;1;1;1;E;1"
images/1473/maze_1473.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;1;0;1
1;0;1;1;1;0;1;0;1;0;1
1;0;0;0;0;0;1;0;1;0;1
1;1;1;1;1;1;1;0;1;0;1
1;0;1;0;0;0;1;0;1;0;1
1;0;1;0;1;0;1;0;1;0;1
1;0;0;0;1;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;E;1"
images/0678/maze_0678.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1;1;1;0;1;0;1;1;1;1;1;0;1;1;1
1;0;1;0;1;0;1;0;0;0;1;0;0;0;1
1;0;1;0;1;1;1;0;1;0;1;1;1;0;1
1;0;0;0;1;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;0;0;1;0;0;0;0;0;1;0;1
1;1;1;1;1;1;1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;1;0;0;0;0;0;1
1;0;1;0;1;1;1;0;1;1;1;0;1;0;1
1;0;1;0;0;0;0;0;0;0;0;0;1;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1"
images/1621/maze_1621.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;1;0;1
1;1;1;0;1;0;1;0;1;0;1
1;0;1;0;0;0;1;0;1;0;1
1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1"
images/1089/maze_1089.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;1;0;0;0;0;0;0;0;1
1;1;1;0;1;0;1;0;1;1;1;1;1;0;1
1;0;1;0;1;0;0;0;1;0;0;0;0;0;1
1;0;1;0;1;0;1;1;1;0;1;1;1;0;1
1;0;0;0;1;0;1;0;0;0;1;0;1;0;1
1;0;1;1;1;1;1;0;1;1;1;0;1;0;1
1;0;0;0;0;0;0;0;1;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1"
images/1987/maze_1987.jpg,"1;1;1;1;1;1;1
S;0;1;0;0;0;1
1;0;1;1;1;0;1
1;0;0;0;1;0;1
1;1;1;0;1;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;0;0;1;0;1
1;0;1;1;1;0;1
1;0;0;0;0;0;1
1;1;1;1;1;E;1"
images/1847/maze_1847.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;0;0;1;0;0;0;1
1;1;1;1;1;0;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;1;0;0;0;1;0;1
1;1;1;0;1;0;1;0;1;0;1
1;0;1;0;1;0;1;0;1;0;1
1;0;1;0;1;1;1;0;1;0;1
1;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;0;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1"
images/0987/maze_0987.jpg,"1;1;1;1;1;1;1
S;0;0;0;1;0;1
1;1;1;0;1;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;0;0;0;0;1
1;1;1;1;1;E;1"
images/1512/maze_1512.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;0;0;0;0;1
1;1;1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;1;0;0;0;0;0;1;0;1
1;0;1;1;1;0;1;1;1;1;1;0;1
1;0;1;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;0;1;1;1;0;1;0;1
1;0;0;0;1;0;1;0;0;0;1;0;1
1;1;1;0;1;0;1;0;1;1;1;0;1
1;0;1;0;0;0;1;0;0;0;0;0;1
1;0;1;1;1;1;1;0;1;1;1;1;1
1;0;0;0;0;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;1;1;E;1"
images/0111/maze_0111.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;1;0;0;0;0;0;0;0;1
1;0;1;0;1;0;1;0;1;1;1;1;1;0;1
1;0;0;0;1;0;1;0;0;0;1;0;0;0;1
1;1;1;1;1;0;1;0;1;0;1;0;1;1;1
1;0;0;0;1;0;1;0;1;0;1;0;1;0;1
1;0;1;0;1;0;1;1;1;0;1;0;1;0;1
1;0;1;0;0;0;0;0;0;0;1;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1"
images/1487/maze_1487.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1;1;1;0;1;1;1;1;1;1;1;0;1;1;1
1;0;1;0;0;0;1;0;0;0;1;0;0;0;1
1;0;1;1;1;0;1;0;1;0;1;1;1;0;1
1;0;0;0;0;0;0;0;1;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1"
images/1453/maze_1453.jpg,"1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;1
1;0;1;0;1;1;1;0;1
1;0;1;0;1;0;0;0;1
1;0;1;0;1;0;1;1;1
1;0;0;0;1;0;1;0;1
1;1;1;1;1;0;1;0;1
1;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1"
images/0383/maze_0383.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;0;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;0;0;1;0;1
1;0;1;1;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;0;1;0;1;0;1;0;1
1;0;0;0;1;0;0;0;1;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1"
images/1395/maze_1395.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;1;0;0;0;0;0;1
1;1;1;0;1;0;1;0;1;0;1;0;1;1;1
1;0;1;0;0;0;1;0;1;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1;1;1;1;1;0;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1;0;1;0;1;1;1
1;0;0;0;0;0;0;0;1;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1"
images/1054/maze_1054.jpg,"1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;1
1;0;1;1;1;1;1;0;1
1;0;1;0;0;0;0;0;1
1;0;1;0;1;1;1;0;1
1;0;0;0;1;0;1;0;1
1;1;1;1;1;0;1;0;1
1;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1"
images/0755/maze_0755.jpg,"1;1;1;1;1;1;1
S;0;1;0;0;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;0;0;1;0;1
1;1;1;1;1;0;1
1;0;0;0;1;0;1
1;0;1;1;1;0;1
1;0;0;0;0;0;1
1;1;1;1;1;E;1"
images/0324/maze_0324.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;0;0;1
1;1;1;0;1;0;1;0;1;1;1
1;0;1;0;1;0;1;0;0;0;1
1;0;1;0;1;0;1;1;1;0;1
1;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1"
images/1623/maze_1623.jpg,"1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;1
1;0;1;1;1;1;1;0;1
1;0;0;0;1;0;0;0;1
1;1;1;0;1;0;1;0;1
1;0;1;0;1;0;1;0;1
1;0;1;0;1;0;1;0;1
1;0;0;0;1;0;1;0;1
1;0;1;1;1;0;1;1;1
1;0;1;0;0;0;0;0;1
1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;E;1"
images/0787/maze_0787.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;1;0;0;0;0;0;0;0;1
1;0;1;1;1;0;1;0;1;1;1;1;1;0;1
1;0;0;0;1;0;1;0;0;0;1;0;0;0;1
1;1;1;0;1;0;1;1;1;0;1;0;1;1;1
1;0;1;0;1;0;0;0;1;0;1;0;0;0;1
1;0;1;0;1;0;1;0;1;0;1;1;1;0;1
1;0;1;0;1;0;1;0;0;0;1;0;0;0;1
1;0;1;0;1;1;1;1;1;1;1;0;1;0;1
1;0;1;0;0;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;1;1;0;1;0;1;1;1;0;1
1;0;0;0;0;0;0;0;0;0;1;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1"
images/0368/maze_0368.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;0;0;1
1;0;1;0;1;0;1;1;1;0;1
1;0;1;0;1;0;1;0;0;0;1
1;0;1;1;1;0;1;1;1;1;1
1;0;0;0;1;0;0;0;0;0;1
1;1;1;0;1;1;1;1;1;0;1
1;0;1;0;0;0;0;0;0;0;1
1;0;1;1;1;1;1;1;1;0;1
1;0;1;0;0;0;1;0;0;0;1
1;0;1;0;1;0;1;0;1;1;1
1;0;0;0;1;0;1;0;1;0;1
1;0;1;1;1;0;1;0;1;0;1
1;0;0;0;1;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1"
images/1819/maze_1819.jpg,"1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;1
1;1;1;0;1;0;1;0;1
1;0;1;0;1;0;1;0;1
1;0;1;0;1;0;1;0;1
1;0;0;0;1;0;1;0;1
1;0;1;1;1;0;1;0;1
1;0;1;0;0;0;1;0;1
1;0;1;1;1;0;1;0;1
1;0;0;0;1;0;1;0;1
1;1;1;0;1;0;1;1;1
1;0;0;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1"
images/0069/maze_0069.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;1;0;0;0;0;0;1
1;1;1;0;1;0;1;0;1;1;1;0;1
1;0;1;0;1;0;1;0;0;0;1;0;1
1;0;1;0;1;0;1;1;1;0;1;0;1
1;0;0;0;1;0;0;0;0;0;1;0;1
1;0;1;1;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;1;0;0;0;1
1;1;1;1;1;1;1;0;1;0;1;0;1
1;0;0;0;0;0;0;0;0;0;1;0;1
1;1;1;1;1;1;1;1;1;1;1;E;1"
images/0857/maze_0857.jpg,"1;1;1;1;1;1;1
S;0;1;0;0;0;1
1;0;1;0;1;0;1
1;0;0;0;1;0;1
1;1;1;1;1;0;1
1;0;0;0;0;0;1
1;0;1;1;1;1;1
1;0;1;0;0;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;1;1;1;0;1
1;0;0;0;1;0;1
1;1;1;0;1;0;1
1;0;0;0;0;0;E
1;1;1;1;1;1;1"
images/1483/maze_1483.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;0;0;0;0;1
1;1;1;0;1;0;1;1;1;0;1;1;1
1;0;0;0;1;0;0;0;1;0;0;0;1
1;0;1;1;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;0;0;1
1;1;1;1;1;0;1;0;1;1;1;0;1
1;0;0;0;0;0;0;0;1;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1"
images/1555/maze_1555.jpg,"1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;1
1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;1
1;0;1;0;1;1;1;0;1
1;0;1;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1"
images/1691/maze_1691.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;0;0;0;0;1;0;1
1;1;1;1;1;1;1;0;1;0;1
1;0;0;0;1;0;1;0;1;0;1
1;0;1;0;1;0;1;0;1;0;1
1;0;1;0;0;0;1;0;0;0;1
1;0;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;1;0;1
1;0;1;1;1;0;1;1;1;0;1
1;0;0;0;1;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;E;1"
images/1474/maze_1474.jpg,"1;1;1;1;1;1;1
S;0;1;0;0;0;1
1;0;1;0;1;1;1
1;0;1;0;0;0;1
1;0;1;1;1;0;1
1;0;0;0;0;0;1
1;1;1;1;1;0;1
1;0;1;0;0;0;1
1;0;1;0;1;1;1
1;0;0;0;1;0;1
1;0;1;1;1;0;1
1;0;0;0;0;0;1
1;1;1;1;1;E;1"
images/1798/maze_1798.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;1;0;1
1;0;1;0;1;1;1;0;1;0;1
1;0;0;0;1;0;1;0;1;0;1
1;1;1;1;1;0;1;0;1;0;1
1;0;0;0;0;0;1;0;1;0;1
1;0;1;1;1;0;1;0;1;0;1
1;0;0;0;1;0;1;0;0;0;1
1;1;1;0;1;0;1;1;1;0;1
1;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;0;1;1;1;0;1
1;0;0;0;1;0;1;0;0;0;1
1;0;1;0;1;1;1;0;1;1;1
1;0;1;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;E;1"
images/0478/maze_0478.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1;1;1
1;0;0;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1"
images/0281/maze_0281.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;0;0;1
1;1;1;0;1;0;1;1;1;1;1
1;0;0;0;1;0;0;0;0;0;1
1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;0;0;1;0;1;0;1
1;1;1;1;1;0;1;0;1;0;1
1;0;1;0;0;0;1;0;1;0;1
1;0;1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;E;1"
images/1647/maze_1647.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;0;0;1
1;0;1;0;1;1;1;1;1;0;1
1;0;1;0;1;0;0;0;0;0;1
1;0;1;1;1;0;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;1
1;1;1;1;1;1;1;0;1;1;1
1;0;0;0;1;0;1;0;0;0;1
1;0;1;0;1;0;1;1;1;0;1
1;0;1;0;0;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1;1;1
1;0;0;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1"
images/1556/maze_1556.jpg,"1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;1
1;1;1;0;1;1;1;0;1
1;0;0;0;1;0;0;0;1
1;0;1;1;1;0;1;0;1
1;0;0;0;0;0;1;0;1
1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;E;1"
images/1729/maze_1729.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;0;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;0;0;1
1;1;1;0;1;1;1;0;1;1;1;1;1
1;0;0;0;1;0;0;0;1;0;0;0;1
1;0;1;0;1;0;1;1;1;1;1;0;1
1;0;1;0;1;0;0;0;0;0;0;0;1
1;0;1;1;1;1;1;1;1;1;1;0;1
1;0;0;0;1;0;0;0;0;0;1;0;1
1;0;1;0;1;0;1;1;1;0;1;0;1
1;0;1;0;0;0;0;0;1;0;0;0;1
1;1;1;1;1;1;1;1;1;1;1;E;1"
images/0210/maze_0210.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;0;0;1
1;0;1;1;1;1;1;0;1;1;1
1;0;0;0;0;0;1;0;0;0;1
1;1;1;1;1;0;1;1;1;0;1
1;0;0;0;1;0;1;0;0;0;1
1;0;1;1;1;0;1;0;1;0;1
1;0;0;0;0;0;0;0;1;0;1
1;1;1;1;1;1;1;1;1;E;1"
images/0297/maze_0297.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;0;0;1;0;0;0;1
1;1;1;1;1;0;1;0;1;0;1
1;0;1;0;0;0;1;0;1;0;1
1;0;1;0;1;1;1;1;1;0;1
1;0;1;0;0;0;1;0;0;0;1
1;0;1;1;1;0;1;0;1;1;1
1;0;1;0;0;0;1;0;0;0;1
1;0;1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;E;1"
images/1884/maze_1884.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;0;0;1;0;0;0;1;0;0;0;1
1;1;1;1;1;0;1;0;1;0;1;1;1;0;1
1;0;0;0;1;0;0;0;1;0;1;0;0;0;1
1;0;1;0;1;1;1;1;1;0;1;0;1;1;1
1;0;1;0;0;0;0;0;1;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1;0;1;1;1;0;1
1;0;1;0;0;0;0;0;1;0;0;0;0;0;1
1;1;1;0;1;1;1;0;1;1;1;1;1;0;1
1;0;0;0;1;0;0;0;0;0;0;0;1;0;1
1;0;1;1;1;1;1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;1;0;0;0;0;0;1
1;0;1;1;1;0;1;1;1;0;1;1;1;1;1
1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;1;1;1;1;E;1"
images/1833/maze_1833.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;0;0;1;0;0;0;1
1;1;1;0;1;0;1;1;1;0;1;1;1;0;1
1;0;1;0;1;0;0;0;1;0;0;0;0;0;1
1;0;1;0;1;0;1;0;1;1;1;1;1;0;1
1;0;0;0;1;0;1;0;0;0;0;0;1;0;1
1;0;1;1;1;1;1;1;1;1;1;0;1;0;1
1;0;0;0;0;0;0;0;0;0;0;0;1;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1"
images/0651/maze_0651.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;1;0;0;0;1
1;0;1;0;1;0;1;0;1;0;1
1;0;0;0;1;0;0;0;1;0;1
1;1;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;1;0;1
1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;1;0;1;0;1;0;1
1;1;1;0;1;0;1;0;1;0;1
1;0;0;0;0;0;1;0;0;0;1
1;1;1;1;1;1;1;1;1;E;1"
images/1233/maze_1233.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;0;0;0;0;1
1;1;1;0;1;1;1;1;1;1;1;0;1
1;0;1;0;0;0;0;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1;0;1;0;1
1;0;0;0;1;0;0;0;1;0;1;0;1
1;1;1;0;1;0;1;1;1;0;1;0;1
1;0;0;0;1;0;1;0;0;0;1;0;1
1;0;1;1;1;0;1;0;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;1;1;1;1;0;1;0;1
1;0;0;0;0;0;0;0;0;0;1;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1"
images/1502/maze_1502.jpg,"1;1;1;1;1;1;1
S;0;1;0;0;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;1;1;1;0;1
1;0;0;0;0;0;1
1;1;1;1;1;0;1
1;0;0;0;0;0;E
1;1;1;1;1;1;1"
images/1931/maze_1931.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;0;0;0;0;1;0;0;0;1;0;1
1;1;1;1;1;1;1;0;1;0;1;0;1;0;1
1;0;0;0;0;0;1;0;0;0;1;0;0;0;1
1;1;1;1;1;0;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;1;0;0;0;1
1;0;1;1;1;0;1;0;1;0;1;0;1;1;1
1;0;0;0;1;0;0;0;1;0;1;0;1;0;1
1;0;1;0;1;1;1;1;1;0;1;0;1;0;1
1;0;1;0;0;0;0;0;1;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1"
